"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Kachi Plain","PkCeraN","-4100","88.2",NA,NA,"413.177480177275","0.516822539311908","0","0","1.71396805644666","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-4000","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3900","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3800","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3700","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3600","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3500","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3400","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkChalc","-3300","86.3",NA,NA,"2677.57310812943","1.39237081226322",NA,"1","2","0.1","0.1","0.9","0","0","0","0","0","0","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-3200","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-3100","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-3000","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-2900","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-2800","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-2700","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPreUr","-2600","86.3",NA,NA,"3355.8137648251","1.57151860297828",NA,"1","2.35914808544627","0.1","0.1","0.9","0","0","0","0","0","0.1","0","0","0.9","0.1","0.9","0.9","0.1","0.1","0.1","0","0.9","0.1","0","0",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn1","-2500","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn1","-2400","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn1","-2300","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn1","-2200","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn2","-2100","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn2","-2000","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkUrbn2","-1900","56.9",NA,NA,"100000",NA,NA,"2","4","0.1","0.1","1","1",NA,NA,"0.9",NA,NA,NA,NA,"0.1","1","0.9","1","1","0.9","0.9","0.9","1","0.9","0.9","0.9",NA,NA,"1","1",NA,"0.1","0.9",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0.9","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPostU","-1800","84.3",NA,NA,"934.981125530421","1.29795874586565","1.56146985861404","1",NA,"0.1","0.1","0.9","0.9",NA,NA,"0.9","0","0.1","0","0","0.1","0.1",NA,"0","0.1","0.9","0.9","0",NA,"0","0","0",NA,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPostU","-1700","84.3",NA,NA,"934.981125530421","1.29795874586565","1.56146985861404","1",NA,"0.1","0.1","0.9","0.9",NA,NA,"0.9","0","0.1","0","0","0.1","0.1",NA,"0","0.1","0.9","0.9","0",NA,"0","0","0",NA,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPostU","-1600","84.3",NA,NA,"934.981125530421","1.29795874586565","1.56146985861404","1",NA,"0.1","0.1","0.9","0.9",NA,NA,"0.9","0","0.1","0","0","0.1","0.1",NA,"0","0.1","0.9","0.9","0",NA,"0","0","0",NA,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPostU","-1500","84.3",NA,NA,"934.981125530421","1.29795874586565","1.56146985861404","1",NA,"0.1","0.1","0.9","0.9",NA,NA,"0.9","0","0.1","0","0","0.1","0.1",NA,"0","0.1","0.9","0.9","0",NA,"0","0","0",NA,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkPostU","-1400","84.3",NA,NA,"934.981125530421","1.29795874586565","1.56146985861404","1",NA,"0.1","0.1","0.9","0.9",NA,NA,"0.9","0","0.1","0","0","0.1","0.1",NA,"0","0.1","0.9","0.9","0",NA,"0","0","0",NA,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.9","0.9","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-1300","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-1200","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-1100","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-1000","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-900","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-800","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-700","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkProto","-600","66.7",NA,NA,NA,"1.3548046444553",NA,NA,"1",NA,NA,NA,"1",NA,NA,"0.9","0.1",NA,"0.1","0.1","1","0.9","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","InMaury","-300","92.2","1.8e+07","4000000","270000","7","7","3.71017243477597","4","1","1","1","1","0","0","1","1","1","1",NA,"1","1","0.9","1","1","0.9","1","1","1","1","0.9","0.9",NA,"1","1","1","0","1","0.9","1","1","1","1",NA,"0.9","0.9","1","1",NA,"1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","InMaury","-200","92.2","1.8e+07","4000000","270000","7","7","3.71017243477597","4","1","1","1","1","0","0","1","1","1","1",NA,"1","1","0.9","1","1","0.9","1","1","1","1","0.9","0.9",NA,"1","1","1","0","1","0.9","1","1","1","1",NA,"0.9","0.9","1","1",NA,"1","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkIndGr","-100","60.8",NA,"105226",NA,"4","4.6940669899539",NA,"3","1","1","1","0.9",NA,NA,"1","0.9","0.9","1","0.9","1","1","1","0.9","0.9",NA,NA,"0.9","0.9",NA,NA,NA,NA,"1","1","1","0.1","1",NA,NA,"0.9",NA,NA,NA,NA,NA,"0.9",NA,"1",NA,"1","1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkSind1","900","64.7","1000000","140914",NA,"3","3","2","3","0","1","1",NA,"0",NA,"1",NA,"1","1",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"0.9",NA,NA,NA,"1","1","1","0","1","0.9","1","1","1","0.9","0.9","0.9","1","1",NA,"1",NA,"1","1",NA,"2","0","2",NA,NA,"5","5","5",NA,NA,"5","5","5",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkSind1","1000","62.7","1000000","140914",NA,"3","3","2","3","0","1","1",NA,"0",NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"0.9",NA,NA,NA,"1","1","1","0","1","0.9","1","1","1","0.9","0.9","0.9","1","1",NA,"1",NA,"1","1",NA,"2","0","2",NA,NA,"5","5","5",NA,NA,"5","5","5",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","PkSind1","1100","62.7","1000000","140914",NA,"3","3","2","3","0","1","1",NA,"0",NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,"0",NA,"0.9",NA,NA,NA,"1","1","1","0","1","0.9","1","1","1","0.9","0.9","0.9","1","1",NA,"1",NA,"1","1",NA,"2","0","2",NA,NA,"5","5","5",NA,NA,"5","5","5",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Kachi Plain","AfGhurd","1200","76.5",NA,"1641463.18614916",NA,"5","4.34324863289861","2","4","0.9","0.9","0.9","0.9",NA,NA,"1","0.9","1","1","0.9","0.9",NA,"1","1","0.9","1",NA,"1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","1","1","1","1",NA,"1","1","0.9","1","0.9",NA,"0.9",NA,"1","0.1","2","0","2",NA,NA,"5","5",NA,NA,NA,"5","5",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
